iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
8850,209.60,0.0237,2158.73,2368.33
8851,210.36,0.0238,2166.35,2376.71
8852,211.11,0.0238,2173.76,2384.87
8853,212.52,0.0240,2187.98,2400.50
8854,213.30,0.0241,2195.77,2409.07
8855,214.06,0.0242,2203.35,2417.41
8856,214.81,0.0243,2210.76,2425.57
8857,216.22,0.0244,2225.02,2441.24
8858,217.00,0.0245,2232.75,2449.75
8859,217.80,0.0246,2240.75,2458.56
8860,218.56,0.0247,2248.27,2466.84
8861,219.92,0.0248,2261.92,2481.84
8862,220.71,0.0249,2269.83,2490.54
8863,221.48,0.0250,2277.41,2498.88
8864,222.25,0.0251,2285.07,2507.32
8865,223.66,0.0252,2299.28,2522.94
8866,224.40,0.0253,2306.66,2531.07
8867,225.18,0.0254,2314.33,2539.51
8868,225.90,0.0255,2321.50,2547.40
8869,227.28,0.0256,2335.34,2562.61
8870,228.06,0.0257,2343.09,2571.15
8871,228.81,0.0258,2350.52,2579.34
8872,230.21,0.0259,2364.63,2594.85
8873,230.97,0.0260,2372.08,2603.04
8874,231.72,0.0261,2379.54,2611.26
8875,232.49,0.0262,2387.16,2619.66
8876,233.87,0.0263,2400.94,2634.81
8877,234.61,0.0264,2408.31,2642.93
8878,235.37,0.0265,2415.77,2651.14
8879,236.12,0.0266,2423.21,2659.33
8880,237.49,0.0267,2436.96,2674.45
8881,238.24,0.0268,2444.39,2682.63
8882,239.01,0.0269,2451.92,2690.93
8883,239.76,0.0270,2459.37,2699.14
8884,241.17,0.0271,2473.52,2714.70
8885,241.93,0.0272,2480.96,2722.89
8886,242.68,0.0273,2488.33,2731.01
8887,243.43,0.0274,2495.72,2739.14
8888,244.83,0.0275,2509.83,2754.66
8889,245.60,0.0276,2517.34,2762.94
8890,246.35,0.0277,2524.79,2771.14
8891,247.11,0.0278,2532.19,2779.30
8892,248.47,0.0279,2545.87,2794.34
8893,249.25,0.0280,2553.53,2802.78
8894,250.02,0.0281,2561.08,2811.10
8895,250.78,0.0282,2568.53,2819.31
8896,252.15,0.0283,2582.31,2834.46
8897,252.95,0.0284,2590.15,2843.10
8898,253.73,0.0285,2597.76,2851.49
8899,254.50,0.0286,2605.36,2859.86
8900,255.85,0.0287,2618.90,2874.76
8901,256.64,0.0288,2626.61,2883.25
8902,257.40,0.0289,2634.10,2891.50
8903,258.16,0.0290,2641.51,2899.67
8904,259.55,0.0292,2655.48,2915.03
8905,260.33,0.0292,2663.05,2923.38
8906,261.09,0.0293,2670.53,2931.62
8907,261.82,0.0294,2677.72,2939.54
8908,263.19,0.0295,2691.37,2954.56
8909,263.96,0.0296,2698.90,2962.86
8910,264.73,0.0297,2706.44,2971.18
8911,265.46,0.0298,2713.58,2979.04
8912,266.86,0.0299,2727.50,2994.36
8913,267.63,0.0300,2735.08,3002.71
8914,268.42,0.0301,2742.75,3011.17
8915,269.82,0.0303,2756.72,3026.54
8916,270.58,0.0303,2764.17,3034.74
8917,271.34,0.0304,2771.58,3042.91
8918,272.10,0.0305,2779.00,3051.09
8919,273.44,0.0307,2792.41,3065.85
8920,274.23,0.0307,2800.06,3074.29
8921,275.00,0.0308,2807.58,3082.57
8922,275.76,0.0309,2814.99,3090.75
8923,277.13,0.0311,2828.67,3105.80
8924,277.88,0.0311,2835.95,3113.83
8925,278.64,0.0312,2843.36,3122.00
8926,279.39,0.0313,2850.67,3130.05
8927,280.74,0.0314,2864.07,3144.80
8928,281.50,0.0315,2871.50,3153.00
8929,282.26,0.0316,2878.86,3161.12
8930,282.99,0.0317,2885.97,3168.96
8931,284.36,0.0318,2899.56,3183.91
8932,285.11,0.0319,2906.86,3191.96
8933,285.84,0.0320,2913.99,3199.83
8934,286.61,0.0321,2921.43,3208.04
8935,287.98,0.0322,2935.09,3223.07
8936,288.77,0.0323,2942.75,3231.52
8937,289.55,0.0324,2950.33,3239.88
8938,290.29,0.0325,2957.53,3247.83
8939,291.66,0.0326,2971.11,3262.77
8940,292.42,0.0327,2978.51,3270.93
8941,293.20,0.0328,2986.09,3279.29
8942,293.96,0.0329,2993.41,3287.37
8943,295.35,0.0330,3007.20,3302.55
8944,296.12,0.0331,3014.71,3310.83
8945,296.88,0.0332,3022.10,3318.98
8946,297.62,0.0333,3029.27,3326.89
8947,299.02,0.0334,3043.11,3342.13
8948,299.79,0.0335,3050.56,3350.35
8949,300.56,0.0336,3057.99,3358.55
8950,301.31,0.0337,3065.24,3366.55
8951,302.68,0.0338,3078.84,3381.52
8952,303.45,0.0339,3086.32,3389.77
8953,304.21,0.0340,3093.62,3397.83
8954,304.92,0.0341,3100.52,3405.44
8955,306.30,0.0342,3114.14,3420.44
8956,307.04,0.0343,3121.29,3428.33
8957,307.80,0.0344,3128.60,3436.40
8958,309.16,0.0345,3142.01,3451.16
8959,309.94,0.0346,3149.56,3459.49
8960,310.67,0.0347,3156.68,3467.35
8961,311.42,0.0348,3163.86,3475.28
8962,312.81,0.0349,3177.55,3490.35
8963,313.58,0.0350,3185.02,3498.60
8964,314.35,0.0351,3192.50,3506.86
8965,315.09,0.0351,3199.63,3514.72
8966,316.47,0.0353,3213.25,3529.72
8967,317.22,0.0354,3220.47,3537.69
8968,317.96,0.0355,3227.58,3545.55
8969,318.72,0.0355,3234.86,3553.58
8970,320.11,0.0357,3248.54,3568.65
8971,320.87,0.0358,3255.88,3576.76
8972,321.63,0.0358,3263.24,3584.87
8973,322.39,0.0359,3270.55,3592.94
8974,323.76,0.0361,3283.96,3607.72
8975,324.53,0.0362,3291.40,3615.93
8976,325.31,0.0362,3298.92,3624.24
8977,326.06,0.0363,3306.16,3632.22
8978,327.46,0.0365,3319.85,3647.31
8979,328.23,0.0366,3327.29,3655.52
8980,329.00,0.0366,3334.69,3663.69
8981,329.75,0.0367,3341.84,3671.58
8982,331.12,0.0369,3355.41,3686.53
8983,331.87,0.0369,3362.56,3694.43
8984,332.66,0.0370,3370.15,3702.81
8985,333.40,0.0371,3377.27,3710.67
8986,334.80,0.0373,3391.03,3725.83
8987,335.56,0.0373,3398.32,3733.88
8988,336.32,0.0374,3405.61,3741.93
8989,337.07,0.0375,3412.74,3749.81
8990,338.44,0.0376,3426.23,3764.67
8991,339.21,0.0377,3433.58,3772.80
8992,339.95,0.0378,3440.68,3780.64
8993,340.69,0.0379,3447.69,3788.38
8994,342.06,0.0380,3461.13,3803.19
8995,342.83,0.0381,3468.55,3811.38
8996,343.62,0.0382,3476.05,3819.67
8997,344.96,0.0383,3489.22,3834.18
8998,345.73,0.0384,3496.61,3842.35
8999,346.49,0.0385,3503.80,3850.29
9000,347.24,0.0386,3510.97,3858.20
9001,348.62,0.0387,3524.53,3873.15
9002,349.59,0.0388,3533.84,3883.43
9003,350.35,0.0389,3541.18,3891.53
9004,351.15,0.0390,3548.75,3899.90
9005,352.51,0.0391,3562.13,3914.64
9006,353.29,0.0392,3569.52,3922.81
9007,354.07,0.0393,3576.98,3931.05
9008,354.84,0.0394,3584.36,3939.20
9009,356.22,0.0395,3597.86,3954.08
9010,356.98,0.0396,3605.09,3962.08
9011,357.74,0.0397,3612.33,3970.08
9012,358.51,0.0398,3619.63,3978.14
9013,359.92,0.0399,3633.40,3993.32
9014,360.67,0.0400,3640.58,4001.25
9015,361.46,0.0401,3648.11,4009.57
9016,362.25,0.0402,3655.57,4017.81
9017,363.59,0.0403,3668.71,4032.30
9018,364.35,0.0404,3675.89,4040.24
9019,365.12,0.0405,3683.26,4048.39
9020,365.89,0.0406,3690.56,4056.45
9021,367.27,0.0407,3704.04,4071.31
9022,368.06,0.0408,3711.55,4079.61
9023,368.83,0.0409,3718.84,4087.67
9024,369.57,0.0410,3725.87,4095.44
9025,370.93,0.0411,3739.09,4110.02
9026,371.71,0.0412,3746.48,4118.18
9027,372.48,0.0413,3753.77,4126.25
9028,373.19,0.0413,3760.49,4133.67
9029,374.58,0.0415,3774.08,4148.66
9030,375.39,0.0416,3781.73,4157.12
9031,376.13,0.0416,3788.72,4164.85
9032,376.87,0.0417,3795.76,4172.63
9033,378.25,0.0419,3809.20,4187.45
9034,379.03,0.0420,3816.55,4195.58
9035,379.80,0.0420,3823.85,4203.65
9036,380.54,0.0421,3830.86,4211.40
9037,381.92,0.0423,3844.23,4226.15
9038,382.71,0.0423,3851.70,4234.40
9039,383.48,0.0424,3859.03,4242.51
9040,384.84,0.0426,3872.26,4257.10
9041,385.60,0.0427,3879.43,4265.04
9042,386.37,0.0427,3886.66,4273.02
9043,387.14,0.0428,3893.98,4281.12
9044,388.51,0.0430,3907.31,4295.82
9045,389.27,0.0430,3914.41,4303.68
9046,390.04,0.0431,3921.72,4311.76
9047,390.82,0.0432,3929.05,4319.86
9048,392.18,0.0433,3942.25,4334.43
9049,392.98,0.0434,3949.84,4342.82
9050,393.76,0.0435,3957.16,4350.92
9051,394.52,0.0436,3964.35,4358.87
9052,395.90,0.0437,3977.75,4373.65
9053,396.68,0.0438,3985.03,4381.70
9054,397.43,0.0439,3992.14,4389.57
9055,398.19,0.0440,3999.26,4397.44
9056,399.57,0.0441,4012.66,4412.23
9057,400.34,0.0442,4019.93,4420.28
9058,401.13,0.0443,4027.36,4428.49
9059,401.88,0.0444,4034.36,4436.24
9060,403.25,0.0445,4047.61,4450.85
9061,404.01,0.0446,4054.80,4458.82
9062,404.80,0.0447,4062.21,4467.01
9063,405.56,0.0447,4069.31,4474.87
9064,406.90,0.0449,4082.30,4489.20
9065,407.66,0.0450,4089.43,4497.09
9066,408.43,0.0451,4096.63,4505.06
9067,409.20,0.0451,4103.83,4513.02
9068,410.57,0.0453,4117.12,4527.69
9069,411.33,0.0454,4124.19,4535.51
9070,412.09,0.0454,4131.36,4543.45
9071,412.83,0.0455,4138.29,4551.12
9072,414.22,0.0457,4151.66,4565.87
9073,414.98,0.0457,4158.82,4573.80
9074,415.75,0.0458,4165.97,4581.72
9075,416.49,0.0459,4172.94,4589.43
9076,417.91,0.0460,4186.66,4604.57
9077,418.70,0.0461,4194.06,4612.76
9078,419.47,0.0462,4201.29,4620.77
9079,420.22,0.0463,4208.27,4628.49
9080,421.60,0.0464,4221.58,4643.18
9081,422.37,0.0465,4228.72,4651.09
9082,423.13,0.0466,4235.87,4659.00
9083,424.51,0.0467,4249.17,4673.68
9084,425.31,0.0468,4256.66,4681.97
9085,426.07,0.0469,4263.75,4689.82
9086,426.84,0.0470,4270.94,4697.78
9087,428.18,0.0471,4283.85,4712.03
9088,428.94,0.0472,4290.91,4719.85
9089,429.71,0.0473,4298.05,4727.76
9090,430.47,0.0474,4305.12,4735.59
9091,431.82,0.0475,4318.15,4749.97
9092,432.59,0.0476,4325.28,4757.87
9093,433.37,0.0477,4332.60,4765.97
9094,434.13,0.0477,4339.72,4773.86
9095,435.51,0.0479,4352.91,4788.42
9096,436.27,0.0480,4359.98,4796.24
9097,437.03,0.0480,4367.08,4804.11
9098,437.80,0.0481,4374.23,4812.02
9099,439.16,0.0483,4387.33,4826.49
9100,439.90,0.0483,4394.16,4834.06
9101,440.67,0.0484,4401.31,4841.98
9102,441.41,0.0485,4408.23,4849.64
9103,442.77,0.0486,4421.23,4864.00
9104,443.56,0.0487,4428.58,4872.13
9105,444.33,0.0488,4435.73,4880.06
9106,445.10,0.0489,4442.85,4887.95
9107,446.48,0.0490,4456.10,4902.58
9108,447.26,0.0491,4463.32,4910.57
9109,448.00,0.0492,4470.21,4918.21
9110,448.74,0.0493,4477.06,4925.80
9111,450.17,0.0494,4490.75,4940.91
9112,450.94,0.0495,4497.91,4948.85
9113,451.71,0.0496,4505.06,4956.77
9114,452.46,0.0496,4511.94,4964.40
9115,453.83,0.0498,4525.15,4978.98
9116,454.61,0.0499,4532.31,4986.92
9117,455.36,0.0499,4539.26,4994.62
9118,456.11,0.0500,4546.15,5002.25
9119,457.46,0.0502,4559.05,5016.51
9120,458.21,0.0502,4566.03,5024.25
9121,458.97,0.0503,4573.05,5032.02
9122,460.33,0.0505,4586.00,5046.32
9123,461.06,0.0505,4592.75,5053.81
9124,461.87,0.0506,4600.28,5062.15
9125,462.62,0.0507,4607.19,5069.81
9126,463.99,0.0508,4620.31,5084.30
9127,464.75,0.0509,4627.24,5091.99
9128,465.49,0.0510,4634.09,5099.58
9129,466.25,0.0511,4641.06,5107.31
9130,467.60,0.0512,4653.97,5121.57
9131,468.36,0.0513,4660.99,5129.35
9132,469.16,0.0514,4668.40,5137.56
9133,469.91,0.0515,4675.26,5145.17
9134,471.31,0.0516,4688.64,5159.95
9135,472.07,0.0517,4695.62,5167.69
9136,472.81,0.0518,4702.47,5175.28
9137,473.57,0.0518,4709.39,5182.96
9138,474.93,0.0520,4722.34,5197.26
9139,475.71,0.0521,4729.55,5205.26
9140,476.47,0.0521,4736.53,5213.00
9141,477.23,0.0522,4743.52,5220.75
9142,478.57,0.0523,4756.23,5234.80
9143,479.35,0.0524,4763.49,5242.85
9144,480.13,0.0525,4770.60,5250.73
9145,480.87,0.0526,4777.45,5258.32
9146,482.30,0.0527,4791.01,5273.30
9147,483.03,0.0528,4797.70,5280.73
9148,483.81,0.0529,4804.87,5288.68
9149,484.55,0.0530,4811.64,5296.19
9150,485.96,0.0531,4825.11,5311.07
9151,486.74,0.0532,4832.23,5318.97
9152,487.52,0.0533,4839.43,5326.96
9153,488.28,0.0533,4846.34,5334.62
9154,489.68,0.0535,4859.66,5349.33
9155,490.42,0.0536,4866.46,5356.88
9156,491.18,0.0536,4873.37,5364.55
9157,491.91,0.0537,4880.02,5371.93
9158,493.31,0.0539,4893.37,5386.69
9159,494.06,0.0539,4900.16,5394.22
9160,494.81,0.0540,4907.02,5401.83
9161,495.56,0.0541,4913.87,5409.43
9162,496.96,0.0542,4927.15,5424.10
9163,497.73,0.0543,4934.21,5431.94
9164,498.50,0.0544,4941.25,5439.75
9165,499.83,0.0545,4953.83,5453.66
9166,500.59,0.0546,4960.76,5461.35
9167,501.35,0.0547,4967.74,5469.10
9168,502.14,0.0548,4974.98,5477.12
9169,503.52,0.0549,4988.02,5491.54
9170,504.28,0.0550,4994.98,5499.26
9171,505.06,0.0551,5002.05,5507.11
9172,505.84,0.0552,5009.23,5515.07
9173,507.23,0.0553,5022.34,5529.57
9174,508.00,0.0554,5029.36,5537.36
9175,508.77,0.0555,5036.39,5545.16
9176,509.54,0.0555,5043.41,5552.95
9177,510.94,0.0557,5056.65,5567.58
9178,511.71,0.0558,5063.66,5575.36
9179,512.48,0.0558,5070.69,5583.17
9180,513.23,0.0559,5077.48,5590.71
9181,514.63,0.0561,5090.76,5605.39
9182,515.41,0.0561,5097.87,5613.28
9183,516.21,0.0562,5105.19,5621.40
9184,516.97,0.0563,5112.03,5628.99
9185,518.33,0.0564,5124.86,5643.19
9186,519.10,0.0565,5131.92,5651.02
9187,519.86,0.0566,5138.76,5658.62
9188,520.62,0.0567,5145.65,5666.27
9189,522.02,0.0568,5158.88,5680.90
9190,522.79,0.0569,5165.91,5688.71
9191,523.56,0.0570,5172.90,5696.46
9192,524.32,0.0570,5179.80,5704.12
9193,525.71,0.0572,5192.85,5718.55
9194,526.46,0.0573,5199.63,5726.09
9195,527.22,0.0573,5206.51,5733.73
9196,527.96,0.0574,5213.26,5741.22
9197,529.36,0.0576,5226.39,5755.75
9198,530.12,0.0576,5233.29,5763.41
9199,530.87,0.0577,5240.05,5770.91
9200,531.62,0.0578,5246.87,5778.49
9201,533.01,0.0579,5259.92,5792.93
9202,533.81,0.0580,5267.19,5800.99
9203,534.56,0.0581,5273.96,5808.52
9204,535.30,0.0582,5280.65,5815.95
9205,536.71,0.0583,5293.88,5830.59
9206,537.45,0.0584,5300.62,5838.07
9207,538.23,0.0585,5307.66,5845.89
9208,539.57,0.0586,5320.24,5859.81
9209,540.34,0.0587,5327.17,5867.51
9210,541.12,0.0588,5334.24,5875.36
9211,541.87,0.0588,5341.01,5882.88
9212,543.24,0.0590,5353.86,5897.10
9213,544.02,0.0590,5360.89,5904.91
9214,544.78,0.0591,5367.70,5912.48
9215,545.57,0.0592,5374.87,5920.43
9216,546.91,0.0593,5387.49,5934.40
9217,547.67,0.0594,5394.24,5941.91
9218,548.46,0.0595,5401.38,5949.83
9219,549.27,0.0596,5408.79,5958.06
9220,550.62,0.0597,5421.40,5972.02
9221,551.39,0.0598,5428.35,5979.75
9222,552.16,0.0599,5435.22,5987.38
9223,552.94,0.0600,5442.25,5995.18
9224,554.31,0.0601,5455.08,6009.38
9225,555.08,0.0602,5462.09,6017.18
9226,555.87,0.0602,5469.12,6024.99
9227,556.61,0.0603,5475.75,6032.35
9228,558.01,0.0605,5488.91,6046.92
9229,558.81,0.0605,5496.08,6054.88
9230,559.57,0.0606,5502.90,6062.46
9231,560.32,0.0607,5509.68,6070.01
9232,561.73,0.0608,5522.82,6084.54
9233,562.50,0.0609,5529.76,6092.26
9234,563.26,0.0610,5536.57,6099.83
9235,564.01,0.0611,5543.35,6107.36
9236,565.42,0.0612,5556.49,6121.91
9237,566.19,0.0613,5563.35,6129.54
9238,566.97,0.0614,5570.44,6137.42
9239,567.72,0.0614,5577.14,6144.86
9240,569.13,0.0616,5590.28,6159.41
9241,569.90,0.0617,5597.14,6167.04
9242,570.65,0.0617,5603.91,6174.56
9243,571.39,0.0618,5610.47,6181.86
9244,572.77,0.0620,5623.35,6196.12
9245,573.53,0.0620,5630.19,6203.73
9246,574.31,0.0621,5637.18,6211.49
9247,575.68,0.0623,5649.87,6225.54
9248,576.47,0.0623,5656.95,6233.42
9249,577.24,0.0624,5663.91,6241.15
9250,578.03,0.0625,5670.95,6248.98
9251,579.43,0.0626,5683.96,6263.38
9252,580.18,0.0627,5690.65,6270.83
9253,580.96,0.0628,5697.66,6278.62
9254,581.73,0.0629,5704.55,6286.28
9255,583.13,0.0630,5717.62,6300.75
9256,583.91,0.0631,5724.51,6308.42
9257,584.70,0.0632,5731.57,6316.26
9258,585.45,0.0632,5738.27,6323.72
9259,586.83,0.0634,5751.11,6337.94
9260,587.59,0.0635,5757.91,6345.51
9261,588.36,0.0635,5764.77,6353.14
9262,589.13,0.0636,5771.61,6360.74
9263,590.50,0.0637,5784.36,6374.86
9264,591.29,0.0638,5791.36,6382.65
